timestamp_jst,epoch,ticker,open,high,low,close,volume
2026-09-11 09:05:00,1789085100,3401.T,1633.0,1635.0,1633.0,1634.5,0
2026-09-11 09:06:00,1789085160,3401.T,1635.0,1636.0,1631.5,1634.0,3100
2026-09-11 09:06:20,1789085180,3401.T,1631.5,1631.5,1631.5,1631.5,0
2026-09-11 09:07:00,1789085220,3401.T,1633.5,1633.5,1631.0,1633.5,2600
2026-09-11 09:08:00,1789085280,3401.T,1634.5,1640.0,1634.0,1637.0,5800
2026-09-11 09:09:00,1789085340,3401.T,1638.0,1640.5,1636.0,1637.0,2800
2026-09-11 09:10:00,1789085400,3401.T,1638.0,1639.0,1635.5,1636.5,1000
2026-09-11 09:11:00,1789085460,3401.T,1636.5,1638.0,1634.5,1637.5,1300
2026-09-11 09:11:12,1789085472,3401.T,1636.5,1636.5,1636.5,1636.5,0
2026-09-11 09:12:00,1789085520,3401.T,1637.5,1637.5,1631.0,1631.0,2600
2026-09-11 09:13:00,1789085580,3401.T,1633.5,1634.0,1633.0,1634.0,1100
2026-09-11 09:14:00,1789085640,3401.T,1634.5,1634.5,1633.0,1633.5,500
2026-09-11 09:15:00,1789085700,3401.T,1633.0,1634.0,1631.5,1631.5,5000
2026-09-11 09:16:00,1789085760,3401.T,1630.0,1631.5,1629.5,1630.0,3300
2026-09-11 09:16:26,1789085786,3401.T,1631.0,1631.0,1631.0,1631.0,0
2026-09-11 09:17:00,1789085820,3401.T,1630.0,1632.5,1628.5,1632.5,3400
2026-09-11 09:18:00,1789085880,3401.T,1632.0,1632.0,1631.0,1631.0,1300
2026-09-11 09:19:00,1789085940,3401.T,1631.5,1633.5,1631.5,1631.5,1400
2026-09-11 09:20:00,1789086000,3401.T,1630.5,1631.5,1630.0,1630.0,600
2026-09-11 09:21:00,1789086060,3401.T,1630.5,1632.5,1629.0,1632.5,2000
2026-09-11 09:21:14,1789086074,3401.T,1630.0,1630.0,1630.0,1630.0,0
2026-09-11 09:22:00,1789086120,3401.T,1633.0,1634.0,1632.0,1632.0,1600
2026-09-11 09:23:00,1789086180,3401.T,1633.0,1635.0,1633.0,1635.0,300
2026-09-11 09:24:00,1789086240,3401.T,1635.5,1636.5,1635.5,1636.0,700
2026-09-11 09:25:00,1789086300,3401.T,1639.0,1639.0,1638.0,1639.0,300
2026-09-11 09:26:00,1789086360,3401.T,1638.0,1638.0,1638.0,1638.0,200
2026-09-11 09:26:20,1789086380,3401.T,1638.0,1638.0,1638.0,1638.0,0
2026-09-11 09:27:00,1789086420,3401.T,1638.0,1638.0,1635.5,1635.5,2000
2026-09-11 09:28:00,1789086480,3401.T,1635.5,1635.5,1633.0,1634.5,2000
2026-09-11 09:29:00,1789086540,3401.T,1635.0,1635.0,1634.5,1635.0,800
2026-09-11 09:30:00,1789086600,3401.T,1635.5,1636.0,1632.5,1633.0,1900
2026-09-11 09:31:00,1789086660,3401.T,1632.5,1633.5,1631.0,1633.5,1400
2026-09-11 09:31:04,1789086664,3401.T,1632.5,1632.5,1632.5,1632.5,0
2026-09-11 09:32:00,1789086720,3401.T,1632.0,1632.0,1631.0,1631.0,1400
2026-09-11 09:33:00,1789086780,3401.T,1630.5,1632.5,1630.5,1631.5,1500
2026-09-11 09:34:00,1789086840,3401.T,1632.0,1632.5,1629.0,1630.5,4200
2026-09-11 09:35:00,1789086900,3401.T,1630.0,1630.0,1628.5,1629.5,2100
2026-09-11 09:36:00,1789086960,3401.T,1628.5,1629.5,1628.0,1629.5,1300
2026-09-11 09:36:16,1789086976,3401.T,1628.0,1628.0,1628.0,1628.0,0
2026-09-11 09:37:00,1789087020,3401.T,1629.0,1630.0,1629.0,1630.0,500
2026-09-11 09:38:00,1789087080,3401.T,1630.0,1633.0,1630.0,1633.0,2300
2026-09-11 09:39:00,1789087140,3401.T,1632.5,1633.0,1631.5,1631.5,600
2026-09-11 09:40:00,1789087200,3401.T,1632.5,1633.0,1631.5,1633.0,1200
2026-09-11 09:41:00,1789087260,3401.T,1633.0,1633.5,1632.5,1632.5,800
2026-09-11 09:41:12,1789087272,3401.T,1633.0,1633.0,1633.0,1633.0,0
2026-09-11 09:42:00,1789087320,3401.T,1631.5,1634.5,1631.5,1634.0,1700
2026-09-11 09:43:00,1789087380,3401.T,1634.0,1634.5,1634.0,1634.0,400
2026-09-11 09:44:00,1789087440,3401.T,1633.5,1634.0,1633.5,1633.5,600
2026-09-11 09:45:00,1789087500,3401.T,1633.0,1633.5,1632.0,1632.5,8000
2026-09-11 09:46:00,1789087560,3401.T,1633.0,1634.5,1632.5,1634.0,2200
2026-09-11 09:46:31,1789087591,3401.T,1633.5,1633.5,1633.5,1633.5,0
2026-09-11 09:47:00,1789087620,3401.T,1635.0,1637.0,1635.0,1637.0,900
2026-09-11 09:48:00,1789087680,3401.T,1637.0,1639.5,1637.0,1639.5,1900
2026-09-11 09:49:00,1789087740,3401.T,1639.0,1641.5,1639.0,1640.5,3500
2026-09-11 09:50:00,1789087800,3401.T,1640.0,1642.0,1640.0,1642.0,900
2026-09-11 09:51:00,1789087860,3401.T,1642.5,1642.5,1641.5,1641.5,700
2026-09-11 09:51:10,1789087870,3401.T,1642.5,1642.5,1642.5,1642.5,0
2026-09-11 09:52:00,1789087920,3401.T,1641.5,1642.0,1641.0,1642.0,600
2026-09-11 09:53:00,1789087980,3401.T,1642.5,1642.5,1641.0,1642.0,2100
2026-09-11 09:54:00,1789088040,3401.T,1642.5,1643.0,1642.5,1643.0,1400
2026-09-11 09:55:00,1789088100,3401.T,1643.5,1644.0,1643.5,1644.0,1300
2026-09-11 09:55:47,1789088147,3401.T,1644.0,1644.0,1644.0,1644.0,0
2026-09-11 09:56:00,1789088160,3401.T,1644.5,1644.5,1644.0,1644.5,700
2026-09-11 09:57:00,1789088220,3401.T,1644.0,1644.0,1643.5,1644.0,700
